Index,affected_asn,affected_prefix,domain,edit_distance,end_time,event_id,event_type,prefix_list,start_time,status,suspicious_links,suspicious_links_nation,vp_count
72,51540,185.70.84.0/24,,382.108531602108,1767909767000,ARES-HIJACK-1767908794-51540-185.70.84.0/24-Hijack-AGGREGATED,Finish Path Hijack,185.70.84.0/24,1767908794000,Finish,51540;12735,TR;TR,5
73,976,103.101.153.0/24,,2765.3337746801544,1767988363000,ARES-HIJACK-1767904917-976-103.101.153.0/24-Hijack-AGGREGATED,Finish Path Hijack,103.101.153.0/24,1767904917000,Finish,976;40065,US;US,44
74,268105,2804:5814::/32,,328.20800977222564,1767975431000,ARES-HIJACK-1767902102-268105-2804:5814::/32-Hijack-AGGREGATED,Finish Path Hijack,2804:5814::/32,1767902102000,Finish,268105;52898,BR;BR,40
75,268105,45.168.132.0/22,speedtestviafibratelecom.com.br,1840.881862384679,1767978632000,ARES-HIJACK-1767901887-268105-45.168.132.0/22-Hijack-AGGREGATED,Finish Path Hijack,45.168.132.0/22,1767901887000,Finish,268105;52898,BR;BR,28
76,37228,105.179.8.0/24,,289.37394550863604,1767888500000,ARES-HIJACK-1767880583-37228-105.179.8.0/24-Hijack-AGGREGATED,Finish Path Hijack,105.179.8.0/24,1767880583000,Finish,37273;327708,UG;RW,17
77,262588,177.75.49.0/24,,386.44077615211177,1767848599000,ARES-HIJACK-1767810942-262588-177.75.49.0/24-Hijack-AGGREGATED,Finish Path Hijack,177.75.49.0/24,1767810942000,Finish,264409;5405,BR;DE,9
78,262588,177.75.53.0/24,,442.6923685910518,1767848599000,ARES-HIJACK-1767739760-262588-177.75.53.0/24-Hijack-AGGREGATED,Finish Path Hijack,177.75.53.0/24,1767739760000,Finish,264409;5405,BR;DE,10
79,262847,181.174.237.0/24,cocel.com.br;cookiecloud.com.br,338.4794346493357,1767802367000,ARES-HIJACK-1767730284-262847-181.174.237.0/24-Hijack-AGGREGATED,Finish Path Hijack,181.174.237.0/24,1767730284000,Finish,264409;5405,BR;DE,6
80,51540,185.70.84.0/24,,2063.3695955471853,1767647607000,ARES-HIJACK-1767634962-51540-185.70.84.0/24-Hijack-AGGREGATED,Finish Path Hijack,185.70.84.0/24,1767634962000,Finish,51540;12735,TR;TR,33
81,12654,84.205.64.0/24,,611.1120724198854,1767621602000,ARES-HIJACK-1767607612-12654-84.205.64.0/24-Hijack-AGGREGATED,Finish Path Hijack,84.205.64.0/24,1767607612000,Finish,12654;204092,NL;FR,7
82,12654,84.205.67.0/24,,653.206459906067,1767434402000,ARES-HIJACK-1767420323-12654-84.205.67.0/24-Hijack-AGGREGATED,Finish Path Hijack,84.205.67.0/24,1767420323000,Finish,12654;3333,NL;NL,7
83,60539,5.160.111.0/24,,2259.6335165398705,1767409817000,ARES-HIJACK-1767389873-60539-5.160.111.0/24-Hijack-AGGREGATED,Finish Path Hijack,5.160.111.0/24,1767389873000,Finish,60539;134823,HK;TW,35
84,327885,196.249.105.0/24,,1118.2906871255907,1767460456000,ARES-HIJACK-1767384320-327885-196.249.105.0/24-Hijack-AGGREGATED,Finish Path Hijack,196.249.105.0/24,1767384320000,Finish,37035;327708,TZ;RW,16
85,29614,41.66.193.0/24,,2847.6369649375315,1767361065000,ARES-HIJACK-1767358109-29614-41.66.193.0/24-Hijack-AGGREGATED,Finish Path Hijack,41.66.193.0/24;41.218.208.0/20,1767358109000,Finish,29614;327727,GH;UG,46
86,29614,41.155.0.0/20,,2326.5118845043844,1767370219000,ARES-HIJACK-1767357465-29614-41.155.0.0/20-Hijack-AGGREGATED,Finish Path Hijack,41.155.0.0/20;41.155.32.0/19,1767357465000,Finish,29614;327727,GH;UG,37
87,29614,41.66.240.0/20,,644.2479171931948,1767369922000,ARES-HIJACK-1767357284-29614-41.66.240.0/20-Hijack-AGGREGATED,Finish Path Hijack,41.66.240.0/20,1767357284000,Finish,29614;327727,GH;UG,10
88,12654,84.205.67.0/24,,502.15477917427717,1767376879000,ARES-HIJACK-1767334343-12654-84.205.67.0/24-Hijack-AGGREGATED,Finish Path Hijack,84.205.67.0/24,1767334343000,Finish,12654;12859,NL;NL,8
89,264911,2804:2fc4:fb00::/40,,306.8362662646643,1767133379000,ARES-HIJACK-1767117053-264911-2804:2fc4:fb00::/40-Hijack-AGGREGATED,Finish Path Hijack,2804:2fc4:fb00::/40;2804:2fc4:fc00::/40;2804:2fc4:ff11::/48;2804:2fc4:ff17::/48;2804:2fc4:ff18::/48;2804:2fc4:fffd::/48,1767117053000,Finish,264911;263152,BR;BR,5
90,264911,168.228.156.0/24,powernettelecom.com.br,2599.797446086319,1767139763000,ARES-HIJACK-1767030525-264911-168.228.156.0/24-Hijack-AGGREGATED,Finish Path Hijack,168.228.156.0/24;168.228.159.0/24,1767030525000,Finish,264911;263152,BR;BR,41
91,59962,178.173.152.0/24,,3085.6255956164205,1766999276000,ARES-HIJACK-1766998268-59962-178.173.152.0/24-Hijack-AGGREGATED,Finish Path Hijack,178.173.152.0/24;178.173.154.0/24,1766998268000,Finish,59962;58224,IR;IR,47
92,59962,178.173.152.0/24,,3085.845865784668,1766989566000,ARES-HIJACK-1766820932-59962-178.173.152.0/24-Hijack-AGGREGATED,Finish Path Hijack,178.173.152.0/24;178.173.154.0/24,1766820932000,Finish,59962;58224,IR;IR,47
93,12654,84.205.67.0/24,,582.969289276673,1766829602000,ARES-HIJACK-1766815475-12654-84.205.67.0/24-Hijack-AGGREGATED,Finish Path Hijack,84.205.67.0/24,1766815475000,Finish,12654;3333,NL;NL,7
94,131178,58.97.224.0/24,,510.043187341736,1766736300000,ARES-HIJACK-1766733764-131178-58.97.224.0/24-Hijack-AGGREGATED,Finish Path Hijack,58.97.224.0/24;103.12.161.0/24;202.58.98.0/24;45.201.132.0/24;45.201.204.0/24,1766733764000,Finish,131178;55329,KH;KH,8
95,207529,2a14:7581:3001::/48,,250.41118073056182,1766742400000,ARES-HIJACK-1766726605-207529-2a14:7581:3001::/48-Hijack-AGGREGATED,Finish Path Hijack,2a14:7581:3001::/48,1766726605000,Finish,207529;216211,GB;US,42
96,131178,103.12.161.0/24,,443.41971541297687,1766727465000,ARES-HIJACK-1766717685-131178-103.12.161.0/24-Hijack-AGGREGATED,Finish Path Hijack,103.12.161.0/24;202.58.98.0/24;45.201.132.0/24;45.201.204.0/24,1766717685000,Finish,131178;55329,KH;KH,7
97,267845,45.176.92.0/24,,2538.416939252146,1766685556000,ARES-HIJACK-1766684965-267845-45.176.92.0/24-Hijack-AGGREGATED,Finish Path Hijack,45.176.92.0/24;45.176.93.0/24,1766684965000,Finish,267845;23520,DO;US,40
98,267845,2803:4c60:1::/48,,2390.9015093192725,1766685536000,ARES-HIJACK-1766684635-267845-2803:4c60:1::/48-Hijack-AGGREGATED,Finish Path Hijack,2803:4c60:1::/48;2803:4c60:2::/48;2803:4c60:3::/48;2803:4c60::/48;2803:4c60:4::/48;2803:4c60:5::/48;2803:4c60:6::/48;2803:4c60:7::/48;2803:4c60:8::/48,1766684635000,Finish,267845;23520,DO;US,39
99,54994,163.171.190.0/24,,3301.39824256746,1766682036000,ARES-HIJACK-1766681638-54994-163.171.190.0/24-Hijack-AGGREGATED,Finish Path Hijack,163.171.190.0/24,1766681638000,Finish,136168;45642,MM;TH,35
100,21859,122.10.248.0/23,,913.9906925012383,1766383230000,ARES-HIJACK-1766371348-21859-122.10.248.0/23-Hijack-AGGREGATED,Finish Path Hijack,122.10.248.0/23,1766371348000,Finish,4229;45629,US;TH,14
101,134840,103.237.114.0/24,,743.748269033381,1766305645000,ARES-HIJACK-1766303757-134840-103.237.114.0/24-Hijack-AGGREGATED,Finish Path Hijack,103.237.114.0/24,1766303757000,Finish,136168;4229,MM;US,7
102,327885,196.249.95.0/24,,487.37917511517884,1766260390000,ARES-HIJACK-1766249755-327885-196.249.95.0/24-Hijack-AGGREGATED,Finish Path Hijack,196.249.95.0/24,1766249755000,Finish,5511;37662,FR;MU,9
103,38235,103.90.148.0/24,,579.2863115676547,1766239810000,ARES-HIJACK-1766233492-38235-103.90.148.0/24-Hijack-AGGREGATED,Finish Path Hijack,103.90.148.0/24,1766233492000,Finish,4635;9269,HK;HK,9
104,12654,84.205.64.0/24,,440.66399808684474,1766095321000,ARES-HIJACK-1766023549-12654-84.205.64.0/24-Hijack-AGGREGATED,Finish Path Hijack,84.205.64.0/24,1766023549000,Finish,12654;204092,NL;FR,8
105,12654,2001:7fb:fe00::/48,,249.9352207360762,1766008866000,ARES-HIJACK-1765965943-12654-2001:7fb:fe00::/48-Hijack-AGGREGATED,Finish Path Hijack,2001:7fb:fe00::/48,1765965943000,Finish,12654;15562,NL;NL,10
106,48851,66.22.103.0/24,,1539.636396504331,1766071313000,ARES-HIJACK-1765960224-48851-66.22.103.0/24-Hijack-AGGREGATED,Finish Path Hijack,66.22.103.0/24,1765960224000,Finish,198949;200612,IL;VG,26
107,209854,82.29.149.0/24,,1174.0442641623024,1765914566000,ARES-HIJACK-1765910630-209854-82.29.149.0/24-Hijack-AGGREGATED,Finish Path Hijack,82.29.149.0/24;82.29.151.0/24,1765910630000,Finish,6205;9121,TR;TR,22
108,211192,82.26.117.0/24,,1182.9458946988084,1765914394000,ARES-HIJACK-1765910630-211192-82.26.117.0/24-Hijack-AGGREGATED,Finish Path Hijack,82.26.117.0/24,1765910630000,Finish,6205;9121,TR;TR,22
109,216050,92.113.166.0/24,,1132.6526527594908,1765914489000,ARES-HIJACK-1765910630-216050-92.113.166.0/24-Hijack-AGGREGATED,Finish Path Hijack,92.113.166.0/24,1765910630000,Finish,6205;9121,TR;TR,21
110,393262,77.81.141.0/24,,1083.3617784073099,1765914145000,ARES-HIJACK-1765910630-393262-77.81.141.0/24-Hijack-AGGREGATED,Finish Path Hijack,77.81.141.0/24,1765910630000,Finish,6205;9121,TR;TR,20
111,267845,2803:4c60:1::/48,,2451.602471497836,1765918960000,ARES-HIJACK-1765901231-267845-2803:4c60:1::/48-Hijack-AGGREGATED,Finish Path Hijack,2803:4c60:1::/48;2803:4c60:2::/48;2803:4c60:3::/48;2803:4c60::/48;2803:4c60:4::/48;2803:4c60:5::/48;2803:4c60:6::/48;2803:4c60:7::/48;2803:4c60:8::/48;2803:4c60:9::/48,1765901231000,Finish,267845;23520,DO;US,40
112,272083,2803:5b10::/32,,2239.398306512919,1765918793000,ARES-HIJACK-1765901231-272083-2803:5b10::/32-Hijack-AGGREGATED,Finish Path Hijack,2803:5b10::/32,1765901231000,Finish,267845;23520,DO;US,40
113,209854,82.29.149.0/24,,1174.0442641623024,1765904317000,ARES-HIJACK-1765900128-209854-82.29.149.0/24-Hijack-AGGREGATED,Finish Path Hijack,82.29.149.0/24;82.29.151.0/24,1765900128000,Finish,6205;9121,TR;TR,22
114,211192,82.26.117.0/24,,1182.9458946988084,1765904082000,ARES-HIJACK-1765900128-211192-82.26.117.0/24-Hijack-AGGREGATED,Finish Path Hijack,82.26.117.0/24,1765900128000,Finish,6205;9121,TR;TR,22
115,393262,77.81.141.0/24,,1131.3552781846327,1765902100000,ARES-HIJACK-1765900128-393262-77.81.141.0/24-Hijack-AGGREGATED,Finish Path Hijack,77.81.141.0/24,1765900128000,Finish,6205;9121,TR;TR,21
116,12654,2001:7fb:fe00::/48,,498.280899408228,1765864864000,ARES-HIJACK-1765821928-12654-2001:7fb:fe00::/48-Hijack-AGGREGATED,Finish Path Hijack,2001:7fb:fe00::/48,1765821928000,Finish,12654;15562,NL;NL,21
117,206119,149.50.249.0/24,,1222.0509091117108,1765838294000,ARES-HIJACK-1765814754-206119-149.50.249.0/24-Hijack-AGGREGATED,Finish Path Hijack,149.50.249.0/24;149.50.250.0/24;149.50.251.0/24;149.50.253.0/24,1765814754000,Finish,6205;9121,TR;TR,20
118,203576,5.180.186.0/24,sadecekitap.com;sg-bilisim.com;korkmazankara.com;cantanrikulu.com;dijigen.com;kitapalisveris.com;ideaklinikbursa.com;voligen.com;karakoyspot.com;neselimutfagim.com;iyisunucu.com.tr;hipervizyon.com;penguensogutma.com;runiyurtdisiegitim.com.tr;kamelyaweb.com;boslukkopyala.com;nokdanismanlik.com;ideaklinikbakirkoy.com;urcuhotel.com;paragonteknoloji.com;podyumsepeti.com;cavlak.com;fabrikaservis.com;ankaramutfaktezgahi.com;mcdodo.com.tr;aylabayankuaforu.com;opalmagazalari.com;oasrv.com;otantikyatak.com;turuncuhosting.com.tr;tam.net.tr;galyum.com;ideaklinik.com.tr;eracochillers.com;kemerviptravel.com;onehost.net;katmercizekeriya.com;mgakif.com;aterya.com;narajans.info;egepress.com.tr;kuzeydata.com;dehahosting.net;aktasprefabrikev.com;noktaplastik.com.tr;ideakliniksisli.com;selanthair.com;ceyuhost.com;epiyon.com;turkceci.net;yedikitapatent.com;dedomi.com.tr;protasarim.net;cvs.com.tr;tntsoft.com.tr;altinport.com;iodbs.com;faturaodemelisin.com;reflectifican.com;ideaklinikizmir.com;ideaklinikankara.com;sametboya.com.tr;korkmazhaber.com;nobelmetalayakkabilik.com;alicancalikoglu.com;trakyamuzik.net;mail.name.tr;hedefgrup.com.tr;primepanel.dev;aygunesturizm.com;conceptajans.com;gelgez.net;moderncloud.eu;sitenikur.net;golbasiyazilim.com;metrekarefuar.com;onlinekitaptesti.com;gozhanoptik.com.tr;ideaklinikkadikoy.com;ideaantalya.com;ozgurbaski.com;secilbayrak.com;qibrit.com;cicektutkusu.com;vasitam.com;peka34.com;doktoronerileri.com;seyirmedya.com;ashabturizm.com.tr;clubdorado.net;turgutseyahat.com.tr,466.4844092987525,1765810795000,ARES-HIJACK-1765809552-203576-5.180.186.0/24-Hijack-AGGREGATED,Finish Path Hijack,5.180.186.0/24;5.180.185.0/24;5.180.187.0/24,1765809552000,Finish,6205;9121,TR;TR,12
119,6823,213.146.190.0/24,,582.9103919454678,1765972684000,ARES-HIJACK-1765800562-6823-213.146.190.0/24-Hijack-AGGREGATED,Finish Path Hijack,213.146.190.0/24;37.202.54.0/24;178.251.44.0/24,1765800562000,Finish,6823;44901,TR;BG,9
120,206283,102.36.223.0/24,,494.7583517059106,1765807071000,ARES-HIJACK-1765788890-206283-102.36.223.0/24-Hijack-AGGREGATED,Finish Path Hijack,102.36.223.0/24,1765788890000,Finish,3257;37271,US;ZA,9
121,43766,93.191.104.0/24,,349.42286770816645,1765817640000,ARES-HIJACK-1765764504-43766-93.191.104.0/24-Hijack-AGGREGATED,Finish Path Hijack,93.191.104.0/24;93.191.105.0/24;93.191.106.0/24,1765764504000,Finish,8529;35753,AE;SA,6
122,43766,93.191.104.0/24,,339.8459145743616,1765754060000,ARES-HIJACK-1765753398-43766-93.191.104.0/24-Hijack-AGGREGATED,Finish Path Hijack,93.191.104.0/24;93.191.105.0/24;93.191.106.0/24,1765753398000,Finish,8529;35753,AE;SA,6
123,203576,5.180.184.0/24,mfmsigorta.com;alpertungaakkus.com.tr;ismaildikmen.com;multiserviceshipping.com;redtasarim.com;snugfort.com;sivasnetwork.net;woligo.com;corporent.com;defnil.com;webintek.com;lafebesi.net;iyiseo.net;borsahost.com;netsayfa.net;skynetmedya.com;cemask.com.tr;sabahtasarim.com;benimmagzam.com;hairpharma.com;netbilsis.com;osgaka.net;bstasarimdunyasi.com;devletdestekli.com;targetbilisim.com.tr;beyazdoormetal.com;defiteqturkiye.com;tarimziraat.com;kavasplus.com;kursbilgisi.com;enguzelsozler.com;petsiva.com;artok.com.tr;ankarahurda.com.tr;kayrahirik.com;kolaysitekur.com.tr;noktam.com;altayliinsaat.com;hosted.com.tr;yayginegitim.net;yasarvinc.com;firmadostu.com;vibe.net.tr;pimaxtek.com;sumenturizm.com;subbon.com;betabaskibeton.com;paramatix.com;sepa.com.tr;innovmar.com;garsonier.best;ortadoguhastanesi.com.tr;dukkanacmak.com;fonveton.com;sementit.com;ajansmotto.com;nesbildns.com;woligoserver.com;proticaret.org;cenk.pro;efepc.com;ynbilisim.com.tr;sonmezcimento.com.tr;bilisimania.com;oykbilisim.com;ajansbilge.com.tr;sohbetsokagi.com;hostpera.com;ideaclinic.net;engelliler.biz;urfapress.net;prefabrikada.com;markohost.com;ropi.com.tr;fistiktasarim.com;memsidea.com;adisyonsistemi.web.tr;hctbilisim.com;kosgebkredisi.com;enicerik.com;bogazici.net;kromsanbayrakdiregi.com;sanalsistem.com;besatime.com;alanyaweb.net;kayaviptransfer.com;ileripc.com;petfabrikasi.com;tasova.gen.tr;netsayfa.com;proticaret.net;maxiguvenlik.com;gurbuzlerkuruyemis.com.tr;aktuel-urunler.com;krycloud.com;busser.com.tr;yazilimgrubu.com;alysweb.net;hayrettinon.com;webdizajn.info;chnhamle.com;istanbulinternethizmetleri.com;pngwebtasarim.com;cihanoglubaskibeton.com;domainwho.com;carasrentacar.com,854.9457453306576,1765838295000,ARES-HIJACK-1765711381-203576-5.180.184.0/24-Hijack-AGGREGATED,Finish Path Hijack,5.180.184.0/24;5.252.97.0/24;83.150.214.0/24;89.252.188.0/24;89.252.189.0/24;89.252.191.0/24,1765711381000,Finish,6205;9121,TR;TR,15
124,12654,84.205.64.0/24,,386.62842239539924,1765749603000,ARES-HIJACK-1765706809-12654-84.205.64.0/24-Hijack-AGGREGATED,Finish Path Hijack,84.205.64.0/24,1765706809000,Finish,12654;204092,NL;FR,18
125,135345,103.179.145.0/24,,389.0594446719984,1765683278000,ARES-HIJACK-1765646785-135345-103.179.145.0/24-Hijack-AGGREGATED,Finish Path Hijack,103.179.145.0/24;103.186.106.0/24;103.186.107.0/24,1765646785000,Finish,4635;9927,HK;PH,8
126,12654,84.205.64.0/24,,243.8229560266088,1765634485000,ARES-HIJACK-1765606057-12654-84.205.64.0/24-Hijack-AGGREGATED,Finish Path Hijack,84.205.64.0/24,1765606057000,Finish,12654;15562,NL;NL,6
127,3573,170.252.123.0/24,,217.5325669822379,1765557615000,ARES-HIJACK-1765555952-3573-170.252.123.0/24-Hijack-AGGREGATED,Finish Path Hijack,170.252.123.0/24,1765555952000,Finish,3573;327996,US;ZA,48
128,21245,31.3.0.0/24,digitouch.com.tr;rdrtr.com;mncdn.net,480.42366446153653,1765626639000,ARES-HIJACK-1765544615-21245-31.3.0.0/24-Hijack-AGGREGATED,Finish Path Hijack,31.3.0.0/24;31.3.4.0/24,1765544615000,Finish,6205;9121,TR;TR,8
129,209854,82.29.151.0/24,,806.7364920754675,1765626639000,ARES-HIJACK-1765544594-209854-82.29.151.0/24-Hijack-AGGREGATED,Finish Path Hijack,82.29.151.0/24,1765544594000,Finish,6205;9121,TR;TR,16
130,136787,89.41.189.0/24,,657.2256973772731,1765531839000,ARES-HIJACK-1765527747-136787-89.41.189.0/24-Hijack-AGGREGATED,Finish Path Hijack,89.41.189.0/24;89.41.191.0/24;64.43.88.0/24;84.46.221.0/24;89.117.233.0/24,1765527747000,Finish,6205;9121,TR;TR,13
131,209854,82.29.151.0/24,,806.7364920754675,1765531712000,ARES-HIJACK-1765527747-209854-82.29.151.0/24-Hijack-AGGREGATED,Finish Path Hijack,82.29.151.0/24,1765527747000,Finish,6205;9121,TR;TR,16
132,21245,91.208.32.0/24,digitouch.com.tr;tatasteelchess.com;mncdn.net;rdrtr.com,850.7735399921798,1765531839000,ARES-HIJACK-1765527747-21245-91.208.32.0/24-Hijack-AGGREGATED,Finish Path Hijack,91.208.32.0/24;31.3.0.0/24;31.3.4.0/24,1765527747000,Finish,6205;9121,TR;TR,15
133,57152,104.247.170.0/24,,853.9184464036091,1765537787000,ARES-HIJACK-1765527747-57152-104.247.170.0/24-Hijack-AGGREGATED,Finish Path Hijack,104.247.170.0/24;31.7.38.0/24,1765527747000,Finish,6205;9121,TR;TR,15
134,197450,5.180.104.0/24,,798.2333516445178,1765531839000,ARES-HIJACK-1765527717-197450-5.180.104.0/24-Hijack-AGGREGATED,Finish Path Hijack,5.180.104.0/24,1765527717000,Finish,6205;9121,TR;TR,14
135,203576,5.180.184.0/24,caneraltan.com;bilisimania.com;beyazdoormetal.com;skynetmedya.com;betabaskibeton.com;abmevzuat.com;edebiyatbolumu.com;eselax.net;goldkurye.com.tr;ilkyardimakademisi.net;woligo.com;kromsanbayrakdiregi.com;suphiteksut.com;iltekmer.net;merkezyazilim.com;netsayfa.com;adanaertenotel.com;alpertungaakkus.com.tr;netsayfam.com;woligoserver.com;yahyazade.com;ajansbilge.com.tr;sepa.com.tr;akerkimya.com.tr;kavasplus.com;bambicocuk.com;wodc.net;aytastarim.net;alysweb.net;xboxturk.com;petricopet.com;sitesi.web.tr;resellerturka.com;kreatifmecra.com;kelebeksoft.web.tr;giomi.com.tr;cihanoglubaskibeton.com;artok.com.tr;yesilelma.net;cografya.gen.tr;sadecejoomla.com;subbon.com;kktcyprus.com;vip-tem.com.tr;cemask.com.tr;sayfam.net;sumenturizm.com;firmadostu.com;osgaka.net;mervekaraca.com.tr;universiteburs.com;hostnaya.com;unlemistanbul.com;dostbilisim.net;ortadoguhastanesi.com.tr;dedukkan.com;yasarvinc.com;netsayfa.net;agudijital.com;exemeta.com;ozelegitimverehabilitasyon.com;tuanahosting.com;yapraktasarim.com;fotografhaberleri.net;markohost.com;defiteqturkiye.com;kolektifworks.com;borsahost.com;phpyazilim.net;akkulagida.com;aytekyazilim.com;anime.web.tr;vibe.net.tr;urfapress.net;oreakahve.com;praximedia.com;degisimmerkezi.com;retinadijital.com;yazilimdemo.com;tayfuniklimlendirme.com;sivasnetwork.net;seninfikrin.com;ismaildikmen.com;elsum.com.tr;altayliinsaat.com;prefabrikada.com;kayaviptransfer.com;targetbilisim.com.tr;pelicanmall.com.tr;carasrentacar.com;guncelvaaz.com;limonbilisim.com;bursamysinsaat.com;skalla.com.tr;yonetimisaretleri.com;sansmedya.com;fistiktasarim.com;ynbilisim.com.tr;hiperbilisim.com;gonderiler.com;burakgulnar.com;pamtur.com;yildizbiltek.com;ssd-sunucu.com;sitekurumsal.net;mfmsigorta.com;kursbilgisi.com,799.8241120650538,1765531839000,ARES-HIJACK-1765527717-203576-5.180.184.0/24-Hijack-AGGREGATED,Finish Path Hijack,5.180.184.0/24;5.252.96.0/24;83.150.213.0/24;83.150.214.0/24;89.252.188.0/24;89.252.189.0/24;89.252.191.0/24,1765527717000,Finish,6205;9121,TR;TR,14
136,327885,196.249.113.0/24,,519.1903322733597,1765497001000,ARES-HIJACK-1765491993-327885-196.249.113.0/24-Hijack-AGGREGATED,Finish Path Hijack,196.249.113.0/24,1765491993000,Finish,5511;37662,FR;MU,10
137,268105,45.168.132.0/22,speedtestviafibratelecom.com.br,3011.5304079717275,1765520582000,ARES-HIJACK-1765353643-268105-45.168.132.0/22-Hijack-AGGREGATED,Finish Path Hijack,45.168.132.0/22;45.168.132.0/23;45.168.132.0/24;45.168.133.0/24;45.168.134.0/23;45.168.134.0/24;45.168.135.0/24,1765353643000,Finish,268105;52898,BR;BR,46
138,43256,197.215.222.0/24,,510.0792073919194,1765278564000,ARES-HIJACK-1765274151-43256-197.215.222.0/24-Hijack-AGGREGATED,Finish Path Hijack,197.215.222.0/24,1765274151000,Finish,33763;37020,MU;CD,9
139,135738,103.155.72.0/24,,641.5218814176314,1765250376000,ARES-HIJACK-1765220072-135738-103.155.72.0/24-Hijack-AGGREGATED,Finish Path Hijack,103.155.72.0/24,1765220072000,Finish,135738;4755,IN;IN,10
140,15723,62.217.136.0/24,,976.9302028102118,1765284957000,ARES-HIJACK-1765196617-15723-62.217.136.0/24-Hijack-AGGREGATED,Finish Path Hijack,62.217.136.0/24;62.217.137.0/24;62.217.139.0/24;62.217.143.0/24,1765196617000,Finish,3356;196925,US;AZ,13
141,136787,64.43.88.0/24,,799.8254345859615,1765142758000,ARES-HIJACK-1765099291-136787-64.43.88.0/24-Hijack-AGGREGATED,Finish Path Hijack,64.43.88.0/24;89.41.189.0/24;89.41.191.0/24,1765099291000,Finish,6205;9121,TR;TR,16
142,197450,156.233.71.0/24,,780.8347140712804,1765142758000,ARES-HIJACK-1765099291-197450-156.233.71.0/24-Hijack-AGGREGATED,Finish Path Hijack,156.233.71.0/24;195.40.186.0/23;212.135.12.0/23;212.135.180.0/23;45.141.148.0/24;5.180.104.0/24,1765099291000,Finish,6205;9121,TR;TR,14
143,21245,91.208.32.0/24,tatasteelchess.com,837.8254395730921,1765142758000,ARES-HIJACK-1765099291-21245-91.208.32.0/24-Hijack-AGGREGATED,Finish Path Hijack,91.208.32.0/24,1765099291000,Finish,6205;9121,TR;TR,15
144,42846,89.252.151.0/24,banka-kredileri.net,780.8347140712804,1765142758000,ARES-HIJACK-1765099291-42846-89.252.151.0/24-Hijack-AGGREGATED,Finish Path Hijack,89.252.151.0/24;89.252.152.0/24,1765099291000,Finish,6205;9121,TR;TR,14
145,199524,45.146.203.0/24,,554.5835984345437,1765142757000,ARES-HIJACK-1765099254-199524-45.146.203.0/24-Hijack-AGGREGATED,Finish Path Hijack,45.146.203.0/24;78.108.56.0/24,1765099254000,Finish,6205;9121,TR;TR,10
146,212238,31.57.225.0/24,,667.0204441458172,1765142758000,ARES-HIJACK-1765099254-212238-31.57.225.0/24-Hijack-AGGREGATED,Finish Path Hijack,31.57.225.0/24;64.8.224.0/23;64.8.228.0/23;64.8.230.0/23;64.8.234.0/23,1765099254000,Finish,6205;9121,TR;TR,13
147,12654,84.205.64.0/24,,299.46363575946157,1765132277000,ARES-HIJACK-1765087583-12654-84.205.64.0/24-Hijack-AGGREGATED,Finish Path Hijack,84.205.64.0/24,1765087583000,Finish,12654;204092,NL;FR,8
148,40934,23.249.61.0/24,,246.2801894585951,1765021912000,ARES-HIJACK-1765019855-40934-23.249.61.0/24-Hijack-AGGREGATED,Finish Path Hijack,23.249.61.0/24,1765019855000,Finish,40934;4755,US;IN,10
149,14499,222.127.107.0/24,,280.7402597628248,1764921228000,ARES-HIJACK-1764917345-14499-222.127.107.0/24-Hijack-AGGREGATED,Finish Path Hijack,222.127.107.0/24,1764917345000,Finish,6453;4775,US;PH,13
150,48851,66.22.103.0/24,,2075.9269954249153,1764886741000,ARES-HIJACK-1764849596-48851-66.22.103.0/24-Hijack-AGGREGATED,Finish Path Hijack,66.22.103.0/24,1764849596000,Finish,198949;200612,IL;VG,36
